5850 3839 10 8
0 1 1.00
0 2 1.00
0 0 -1.00
1 3 1.00
1 4 1.00
1 0 -1.00
2 5 1.00
2 6 1.00
2 0 -1.00
3 7 1.00
3 8 1.00
3 0 -1.00
4 9 1.00
4 10 1.00
5 11 1.00
5 12 1.00
6 13 1.00
6 14 1.00
6 15 1.00
6 16 1.00
6 0 -0.50
7 17 1.00
7 18 1.00
7 19 1.00
7 20 1.00
7 0 -0.50
8 21 1.00
8 22 1.00
8 23 1.00
8 24 1.00
8 0 -0.50
9 25 1.00
9 26 1.00
9 27 1.00
9 28 1.00
9 0 -0.50
10 29 1.00
10 30 1.00
10 31 -1.00
11 32 1.00
11 33 1.00
11 31 -1.00
12 34 1.00
12 35 1.00
12 31 -1.00
13 36 1.00
13 37 1.00
13 31 -1.00
14 38 1.00
14 39 1.00
15 40 1.00
15 41 1.00
16 42 1.00
16 43 1.00
16 44 1.00
16 45 1.00
16 31 -0.50
17 46 1.00
17 47 1.00
17 48 1.00
17 49 1.00
17 31 -0.50
18 50 1.00
18 51 1.00
18 52 1.00
18 53 1.00
18 31 -0.50
19 54 1.00
19 55 1.00
19 56 1.00
19 57 1.00
19 31 -0.50
20 58 1.00
20 59 1.00
20 60 -1.00
21 61 1.00
21 62 1.00
21 60 -1.00
22 63 1.00
22 64 1.00
22 60 -1.00
23 65 1.00
23 66 1.00
23 60 -1.00
24 67 1.00
24 68 1.00
25 69 1.00
25 70 1.00
26 71 1.00
26 72 1.00
26 73 1.00
26 74 1.00
26 60 -0.50
27 75 1.00
27 76 1.00
27 77 1.00
27 78 1.00
27 60 -0.50
28 79 1.00
28 80 1.00
28 81 1.00
28 82 1.00
28 60 -0.50
29 83 1.00
29 84 1.00
29 85 1.00
29 86 1.00
29 60 -0.50
30 38 1.00
30 87 1.00
30 88 -1.00
31 89 1.00
31 90 1.00
31 88 -1.00
32 91 1.00
32 92 1.00
32 88 -1.00
33 93 1.00
33 94 1.00
33 88 -1.00
34 32 1.00
34 95 1.00
35 96 1.00
35 97 1.00
36 98 1.00
36 99 1.00
36 100 1.00
36 101 1.00
36 88 -0.50
37 102 1.00
37 103 1.00
37 104 1.00
37 105 1.00
37 88 -0.50
38 106 1.00
38 107 1.00
38 108 1.00
38 109 1.00
38 88 -0.50
39 110 1.00
39 111 1.00
39 112 1.00
39 113 1.00
39 88 -0.50
40 114 1.00
40 68 1.00
40 115 -1.00
41 116 1.00
41 117 1.00
41 115 -1.00
42 118 1.00
42 119 1.00
42 115 -1.00
43 120 1.00
43 121 1.00
43 115 -1.00
44 122 1.00
44 62 1.00
45 123 1.00
45 124 1.00
46 125 1.00
46 126 1.00
46 127 1.00
46 128 1.00
46 115 -0.50
47 129 1.00
47 130 1.00
47 131 1.00
47 132 1.00
47 115 -0.50
48 133 1.00
48 134 1.00
48 135 1.00
48 136 1.00
48 115 -0.50
49 137 1.00
49 138 1.00
49 139 1.00
49 140 1.00
49 115 -0.50
50 141 1.00
50 142 1.00
50 143 -1.00
51 144 1.00
51 145 1.00
51 143 -1.00
52 146 1.00
52 147 1.00
52 143 -1.00
53 148 1.00
53 149 1.00
53 143 -1.00
54 150 1.00
54 151 1.00
55 152 1.00
55 153 1.00
56 154 1.00
56 155 1.00
56 156 1.00
56 157 1.00
56 143 -0.50
57 158 1.00
57 159 1.00
57 160 1.00
57 161 1.00
57 143 -0.50
58 162 1.00
58 163 1.00
58 164 1.00
58 165 1.00
58 143 -0.50
59 166 1.00
59 167 1.00
59 168 1.00
59 169 1.00
59 143 -0.50
60 170 1.00
60 171 1.00
60 172 -1.00
61 173 1.00
61 174 1.00
61 172 -1.00
62 175 1.00
62 176 1.00
62 172 -1.00
63 177 1.00
63 178 1.00
63 172 -1.00
64 179 1.00
64 180 1.00
65 181 1.00
65 182 1.00
66 183 1.00
66 184 1.00
66 185 1.00
66 186 1.00
66 172 -0.50
67 187 1.00
67 188 1.00
67 189 1.00
67 190 1.00
67 172 -0.50
68 191 1.00
68 192 1.00
68 193 1.00
68 194 1.00
68 172 -0.50
69 195 1.00
69 196 1.00
69 197 1.00
69 198 1.00
69 172 -0.50
70 199 1.00
70 200 1.00
70 201 -1.00
71 202 1.00
71 203 1.00
71 201 -1.00
72 152 1.00
72 204 1.00
72 201 -1.00
73 205 1.00
73 206 1.00
73 201 -1.00
74 207 1.00
74 208 1.00
